dataset,image,psnr_db,ssim,rmse
LC25000,lungaca3571.jpeg,17.877939307382242,0.8752037465473599,32.556912705997284
LC25000,lungaca3838.jpeg,16.608120980437416,0.8692799884323374,37.68201615400461
LC25000,lungaca2331.jpeg,15.726947167980924,0.8731313869043015,41.70545100447747
LC25000,lungaca3048.jpeg,16.248403896178452,0.8941447962048952,39.275342919471214
LC25000,lungaca3043.jpeg,16.634388056072364,0.8715338000831215,37.568233767730284
LC25000,lungaca3280.jpeg,14.108289710837884,0.8426962046030099,50.248800015605894
LC25000,lungaca3118.jpeg,16.9242953314551,0.9006196014250722,36.33502086021891
LC25000,lungaca3600.jpeg,17.08658229704453,0.9244057184688307,35.66244095183858
LC25000,lungaca3972.jpeg,15.606316346987741,0.875975998136564,42.28870276644409
LC25000,lungaca2184.jpeg,12.659176058299241,0.8850232720817779,59.37195881511605
LC25000,lungaca3397.jpeg,16.57720257823875,0.8569972168865737,37.81638854845322
LC25000,lungaca1943.jpeg,17.061191710102044,0.8985001175321822,35.76684189408179
LC25000,lungaca3999.jpeg,17.041926773087674,0.9250432557640016,35.84625928110046
LC25000,lungaca2887.jpeg,17.133584576166633,0.8613030179174395,35.4699806561285
LC25000,lungaca2063.jpeg,16.33213130122342,0.9386798371388232,38.89856815559518
LC25000,lungaca4194.jpeg,16.744742655422197,0.8806614404239586,37.093947047295494
LC25000,lungaca3676.jpeg,15.433302783653849,0.8901261663655017,43.13949345016791
LC25000,lungaca919.jpeg,16.169100226187965,0.8807246420356677,39.6355755627199
LC25000,lungaca2003.jpeg,15.409234385446954,0.8639344549692153,43.259197755689556
LC25000,lungaca3758.jpeg,15.872827092951518,0.9085463212600665,41.01085520518384
LC25000,lungaca1870.jpeg,16.832173931895152,0.838540599377661,36.72243610370452
LC25000,lungaca4309.jpeg,16.357188334716863,0.8126094388575518,38.78651536245491
LC25000,lungaca2097.jpeg,15.464649779758975,0.8269021170743905,42.98408550254994
LC25000,lungaca4462.jpeg,16.564416178928212,0.8933746633798405,37.872098618790766
LC25000,lungaca2718.jpeg,17.19513073241437,0.8886211238033924,35.21953711585558
LC25000,lungaca3318.jpeg,16.92724610376244,0.8724321419520383,36.32267921554172
LC25000,lungaca4832.jpeg,15.75073411581663,0.8657337333942109,41.59139380673256
LC25000,lungaca4916.jpeg,17.933613661627852,0.9162181833955673,32.348898506836015
LC25000,lungaca2684.jpeg,17.462920235541162,0.8835794477063637,34.15027212251003
LC25000,lungaca2376.jpeg,16.606387214357405,0.919429443607867,37.68953850634151
LC25000,lungaca4223.jpeg,17.452398914426595,0.8972951074591388,34.19166381614443
LC25000,lungaca2824.jpeg,18.614643177558843,0.7607294293426548,29.909422081992666
LC25000,lungaca582.jpeg,14.228327336945906,0.9053915639502206,49.559145948944334
LC25000,lungaca4544.jpeg,14.605524519368835,0.8267121766418652,47.4530306532907
LC25000,lungaca2246.jpeg,16.000709548937873,0.8166355567361068,40.41147506597055
LC25000,lungaca4354.jpeg,10.223032109491816,0.5950982850626283,78.59385204607703
LC25000,lungaca2955.jpeg,15.93592904862361,0.8953898167635068,40.713995846968494
LC25000,lungaca3785.jpeg,14.955642757210313,0.8140138840166832,45.57829159771924
LC25000,lungaca3202.jpeg,15.616977348519367,0.8269576638834719,42.236829742726165
LC25000,lungaca2747.jpeg,17.596853059391652,0.90888591113744,33.62772811795511
LC25000,lungaca2755.jpeg,15.054945785774095,0.8163288234179992,45.060176772821116
LC25000,lungaca2164.jpeg,16.140514171171603,0.9025811604041221,39.76623474466355
LC25000,lungaca4420.jpeg,16.462948038527042,0.8663377180963047,38.317112890027886
LC25000,lungaca3716.jpeg,14.921038864153047,0.8398584770146608,45.76023406563912
LC25000,lungaca2076.jpeg,16.690624936157175,0.8907281420619468,37.32578357925296
LC25000,lungaca2062.jpeg,17.164090688623585,0.9229553478005355,35.34562341404708
LC25000,lungaca3233.jpeg,15.846759752416732,0.8848926178074281,41.134118306593834
LC25000,lungaca3278.jpeg,16.57767297287778,0.9104656015535904,37.814340612604546
LC25000,lungaca4407.jpeg,16.531802994947537,0.8680384464025345,38.014565477880204
LC25000,lungaca4274.jpeg,14.998204963586723,0.8752331474547731,45.35549720919483
LC25000,lungaca4052.jpeg,15.669618495064793,0.8951190465514295,41.981626033760016
LC25000,lungaca2892.jpeg,14.222367963703263,0.8709032499980354,49.59316005692869
LC25000,lungaca4204.jpeg,17.276579128679806,0.9128800446553845,34.890823831646706
LC25000,lungaca748.jpeg,17.10116570333817,0.9024754604925453,35.60261478195452
LC25000,lungaca2934.jpeg,17.301519336861066,0.9103271928290587,34.79078384264115
LC25000,lungaca3767.jpeg,16.964595019426024,0.8916317799651484,36.16682872355025
LC25000,lungaca4178.jpeg,15.574726754792458,0.8525858312910884,42.442781980577045
LC25000,lungaca3265.jpeg,17.351145695715797,0.9031462825053218,34.592575353992835
LC25000,lungaca2305.jpeg,16.072657317561653,0.8783849338401498,40.078117533537046
LC25000,lungaca4577.jpeg,16.75294135808301,0.9153634733595126,37.05895019975539
LC25000,lungaca809.jpeg,15.994599958693422,0.9206187352219858,40.43991019667493
LC25000,lungaca4494.jpeg,16.383395248600273,0.8685365841786047,38.66966573550518
LC25000,lungaca939.jpeg,17.431864686824802,0.9050407611035395,34.272591620176456
LC25000,lungaca2355.jpeg,17.27840318845207,0.9218918108085217,34.883497435768064
LC25000,lungaca3371.jpeg,15.448388029039148,0.8266141876826083,43.06463582644248
LC25000,lungaca3996.jpeg,16.250007365981823,0.8178089712776933,39.268093113589366
LC25000,lungaca2217.jpeg,14.747988866182638,0.7931524371817563,46.6810630087999
LC25000,lungaca4426.jpeg,15.862543327505813,0.9082969188830975,41.05943926478899
LC25000,lungaca3402.jpeg,15.955540916359476,0.9162791096124857,40.62217143153218
LC25000,lungaca1818.jpeg,15.544631217980028,0.9038841094159519,42.590096053027374
LC25000,lungaca2938.jpeg,17.050440272662122,0.9071320505693166,35.81114168064876
LC25000,lungaca2045.jpeg,16.41279747013712,0.8474329849452333,38.53898805766802
LC25000,lungaca3901.jpeg,15.643646947978185,0.8783454872110029,42.10734251589506
LC25000,lungaca4393.jpeg,17.25937601413611,0.9227638873959423,34.959996439137214
LC25000,lungaca2004.jpeg,16.857063232000172,0.8705997776507965,36.61735907654154
LC25000,lungaca533.jpeg,14.207671138300048,0.906006151049263,49.677144429599515
LC25000,lungaca4856.jpeg,16.695826229850162,0.8547807260932044,37.30343880466605
LC25000,lungaca4637.jpeg,17.47697744744523,0.8952378702925965,34.09504814666718
LC25000,lungaca2069.jpeg,17.548072712206135,0.8988515865189847,33.81711425551889
LC25000,lungaca4214.jpeg,14.073131653614057,0.8057084411953647,50.45260533004516
LC25000,lungaca1733.jpeg,15.096835641621151,0.917929640301868,44.84338608437921
LC25000,lungaca2780.jpeg,15.696201477008067,0.9170872292145408,41.85333856388235
LC25000,lungaca2695.jpeg,18.059340554265773,0.9360916097533613,31.884025861600808
LC25000,lungaca1814.jpeg,14.944683191098838,0.850199251773523,45.63583706412501
LC25000,lungaca3644.jpeg,16.416897381071138,0.8973471380474963,38.52080118909125
LC25000,lungaca3557.jpeg,17.885259742977045,0.9234403034352224,32.52948542006398
LC25000,lungaca3060.jpeg,16.70526490817537,0.8604434529279074,37.262924368267505
LC25000,lungaca2280.jpeg,14.908410926696877,0.800760207853207,45.82681073872982
LC25000,lungaca4186.jpeg,16.62893850775723,0.9044836434259756,37.59181156471128
LC25000,lungaca3475.jpeg,14.822600602067881,0.8364644210381208,46.28179030916635
LC25000,lungaca2490.jpeg,15.614353203404933,0.9098918711563116,42.24959208709344
LC25000,lungaca770.jpeg,17.419673372484745,0.8944455549110731,34.32072961400065
LC25000,lungaca3181.jpeg,17.419673372484745,0.8944455549110731,34.32072961400065
LC25000,lungaca3273.jpeg,16.8256412133163,0.8484620234607595,36.75006569462193
LC25000,lungaca2317.jpeg,16.535658858090304,0.8564954379478142,37.9976936964077
LC25000,lungaca1985.jpeg,17.380490178185852,0.9318728730388687,34.475904698547765
LC25000,lungaca2193.jpeg,16.857857558309696,0.875486631262491,36.61401056499165
LC25000,lungaca4267.jpeg,15.406040028597177,0.8850139074101314,43.27510985373914
LC25000,lungaca949.jpeg,14.003100192134,0.8456012477811082,50.86103232906751
LC25000,lungaca615.jpeg,16.09582619753967,0.9152742323550062,39.9713549796381
LC25000,lungaca878.jpeg,17.267615088944265,0.8641285531741753,34.926850558787486
LC25000,lungaca976.jpeg,15.755159087629497,0.8668432897292521,41.570210729157374
LC25000,lungaca2624.jpeg,16.249560525792337,0.8923851479563524,39.27011328817625
LC25000,lungaca832.jpeg,15.6360394647258,0.9249238080663366,42.144238129037674
LC25000,lungaca2343.jpeg,15.677357286643907,0.9052161004168441,41.944238687197256
LC25000,lungaca2929.jpeg,17.208545371369205,0.9043692600977496,35.16518543211412
LC25000,lungaca2639.jpeg,17.15770356171333,0.9117230408575127,35.3716242057771
LC25000,lungaca4439.jpeg,13.597098269560913,0.9019010270108984,53.294852791100425
LC25000,lungaca665.jpeg,16.984936678818343,0.9318111544346398,36.08222800371077
LC25000,lungaca3121.jpeg,16.240306368709064,0.8134369224849999,39.311974913735895
LC25000,lungaca3509.jpeg,18.724001947376557,0.9445516527192295,29.535211357297708
LC25000,lungaca4608.jpeg,16.755760089870076,0.9066233483108755,37.046925836376246
LC25000,lungaca2093.jpeg,15.24563830666258,0.823656455045171,44.08169294292679
LC25000,lungaca658.jpeg,15.202414074168303,0.9037014416722524,44.30160665157221
LC25000,lungaca2098.jpeg,16.55117031325501,0.8864072277799543,37.92989712306667
LC25000,lungaca3874.jpeg,16.76787158564528,0.8989570804290209,36.995304065509266
LC25000,lungaca821.jpeg,13.900042038806596,0.8944912654274416,51.46809317303453
LC25000,lungaca842.jpeg,17.29641108790057,0.909132623646534,34.811250629856396
LC25000,lungaca3087.jpeg,16.9115296002125,0.9309355696152756,36.388462033732765
LC25000,lungaca4248.jpeg,17.130813550092206,0.8495554963783188,35.48129831330372
LC25000,lungaca3239.jpeg,17.08240945257637,0.9195626875235626,35.67957789205767
LC25000,lungaca2231.jpeg,15.398346049248804,0.8227828195275145,43.31346002007865
LC25000,lungaca4598.jpeg,15.6030229908892,0.8660519302259481,42.30474006021024
LC25000,lungaca508.jpeg,15.296092546268463,0.8490909751188941,43.82637526964048
LC25000,lungaca2670.jpeg,17.06595011743407,0.8870505438484426,35.74725304369546
LC25000,lungaca2228.jpeg,15.215673562246794,0.8541744899685666,44.23402940665101
LC25000,lungaca969.jpeg,17.084404565813124,0.9076557382228829,35.67138338046499
LC25000,lungaca827.jpeg,17.984738364085587,0.9195778644898294,32.159053799845545
LC25000,lungaca3133.jpeg,17.428138676429498,0.8987625122022435,34.28729678358634
LC25000,lungaca3392.jpeg,16.23129509110104,0.8637853660770217,39.35278074463877
LC25000,lungaca4680.jpeg,16.570674321350797,0.8596582768302133,37.84482177836962
LC25000,lungaca585.jpeg,14.6111399581658,0.8569270413836173,47.42236212277078
LC25000,lungaca2630.jpeg,18.734783651027428,0.898009053068026,29.498572353916295
LC25000,lungaca3507.jpeg,16.11275601374666,0.9089632234471036,39.893522004720026
LC25000,lungaca736.jpeg,16.93255841578209,0.8729481010505759,36.30047096528408
LC25000,lungaca2143.jpeg,16.324606425604347,0.8912196283180122,38.93228188289547
LC25000,lungaca2560.jpeg,16.293276075413253,0.8597502076595426,39.072965749322584
LC25000,lungaca2424.jpeg,16.280902394684105,0.8838661855472875,39.12866769359061
LC25000,lungaca3620.jpeg,15.625183160453966,0.9139457450563029,42.19694622682431
LC25000,lungaca2854.jpeg,16.541923120254534,0.8916713573230143,37.97029964550519
LC25000,lungaca1734.jpeg,16.146420523497696,0.8608257615719929,39.739203137686815
LC25000,lungaca3666.jpeg,15.714768665579806,0.8282137283135516,41.76396731007134
LC25000,lungaca1972.jpeg,15.459254550652563,0.852497473328238,43.010793305524835
LC25000,lungaca1887.jpeg,16.11984976258635,0.9213812314388775,39.860954345205826
LC25000,lungaca3168.jpeg,16.924950822385128,0.9003226237177676,36.332278898378284
LC25000,lungaca4814.jpeg,18.81964859860033,0.9316404605152394,29.211761790969195
LC25000,lungaca708.jpeg,15.04749931278365,0.9179100954077151,45.09882373640188
LC25000,lungaca2819.jpeg,15.563856351029642,0.8548195888150815,42.49593243716681
LC25000,lungaca853.jpeg,16.53829610136604,0.8467927756212289,37.98615844153308
LC25000,lungaca2936.jpeg,14.919527381407452,0.8905632767396687,45.76819776601183
LC25000,lungaca4908.jpeg,17.526171807953197,0.9057375549587098,33.90248949247051
LC25000,lungaca4652.jpeg,16.869478420717996,0.8460001169071077,36.56505738987336
LC25000,lungaca4707.jpeg,17.69284391364407,0.8785708569159195,33.25814211444286
LC25000,lungaca734.jpeg,15.67172805276205,0.8863843014325612,41.971431118533516
LC25000,lungaca2328.jpeg,16.00190233309116,0.8728792919352317,40.40592596742522
LC25000,lungaca4018.jpeg,14.898356953538862,0.8405538440532277,45.87988627881261
LC25000,lungaca3200.jpeg,16.483998023128375,0.8637262339434014,38.22436498456353
LC25000,lungaca3721.jpeg,15.710501070124623,0.909385932117219,41.784492036557616
LC25000,lungaca2958.jpeg,15.421212959794918,0.9031973251718078,43.19958079151682
LC25000,lungaca2626.jpeg,15.115466088510559,0.7672641658273199,44.74730416151083
LC25000,lungaca3253.jpeg,15.581406447651073,0.7832474384983215,42.41015483748748
LC25000,lungaca4265.jpeg,17.10297495804165,0.8642898369747797,35.59519959563269
LC25000,lungaca2867.jpeg,14.36569735839994,0.8817109712687582,48.781518202339505
LC25000,lungaca4665.jpeg,16.574230408872776,0.9182267895876423,37.82933091228831
LC25000,lungaca4146.jpeg,15.483909436387203,0.9019344434313132,42.888880334918056
LC25000,lungaca3995.jpeg,18.498156155118124,0.9137238775719964,30.31324102625521
LC25000,lungaca938.jpeg,17.840828160973917,0.917616883311946,32.69631226104596
LC25000,lungaca4924.jpeg,16.96345443047303,0.8877319683399686,36.171578288144914
LC25000,lungaca4355.jpeg,13.845794105103613,0.8826746320165356,51.79054428307047
LC25000,lungaca841.jpeg,15.942908907119149,0.8440015414155545,40.68129179573995
LC25000,lungaca667.jpeg,17.56923523354336,0.9260177947747307,33.7348216730749
LC25000,lungaca3426.jpeg,17.83326187237517,0.8960049915688323,32.72480646567347
LC25000,lungaca3836.jpeg,17.07347869479468,0.8801043011507148,35.71628219659431
LC25000,lungaca4536.jpeg,16.38998059796925,0.8750683558288661,38.64035880678733
LC25000,lungaca525.jpeg,17.263698545547957,0.916724467408346,34.94260293151138
LC25000,lungaca4032.jpeg,17.529188805220446,0.898175489311502,33.89071568913905
LC25000,lungaca3733.jpeg,15.71325899988575,0.9194509347173999,41.77122679768448
LC25000,lungaca685.jpeg,16.326032605593813,0.832581354097032,38.92588992012484
LC25000,lungaca1940.jpeg,16.177348073255157,0.8948527751305893,39.59795673292269
LC25000,lungaca2010.jpeg,16.41696861354164,0.8905522431151444,38.520485283559694
LC25000,lungaca4983.jpeg,15.362710772675838,0.8739549118715563,43.49152556426918
LC25000,lungaca3138.jpeg,17.888036212540925,0.9090881575116899,32.51908893836389
LC25000,lungaca3715.jpeg,16.61248163394677,0.9296188867915598,37.66310306822186
LC25000,lungaca2997.jpeg,16.097464072520896,0.8911699267201875,39.96381839871985
LC25000,lungaca3950.jpeg,16.56493343664367,0.8905125341752234,37.86984334584315
LC25000,lungaca729.jpeg,15.83020458875497,0.8978032996393083,41.21259402662878
LC25000,lungaca1865.jpeg,15.676714329758763,0.9005262162439779,41.94734364665967
LC25000,lungaca3956.jpeg,16.424264255609756,0.9042709798750131,38.48814390086513
LC25000,lungaca2509.jpeg,15.016216114161725,0.9171620284612639,45.26154502493238
LC25000,lungaca4192.jpeg,16.097196164740108,0.8508684852038549,39.96505106266844
LC25000,lungaca2971.jpeg,15.778867938701978,0.8698367975764926,41.456896136669506
LC25000,lungaca2954.jpeg,17.072596751125634,0.928579658463608,35.71990892333562
LC25000,lungaca2153.jpeg,16.49711836130813,0.9020398029367919,38.16666933936082
LC25000,lungaca4711.jpeg,16.481538390002548,0.9210444920937215,38.235190729685826
LC25000,lungaca2111.jpeg,16.667832365384715,0.9256297507963658,37.4238584800522
LC25000,lungaca3522.jpeg,15.156583307823407,0.8277953982073486,44.53598018199174
LC25000,lungaca3912.jpeg,17.252956775911453,0.9314619620842671,34.985842898383424
LC25000,lungaca3595.jpeg,15.493819719876967,0.7745180708209568,42.83997359140084
LC25000,lungaca2320.jpeg,14.185469868839583,0.9113097901443218,49.80428240008634
LC25000,lungaca3144.jpeg,15.572501383539992,0.9065058320215048,42.45365744080991
LC25000,lungaca4090.jpeg,16.79012076392239,0.8842973479435403,36.90066070348024
LC25000,lungaca3808.jpeg,14.811838431050251,0.8478285152663676,46.33917087339604
LC25000,lungaca3040.jpeg,16.5109899315951,0.8571293836104853,38.10576491552285
LC25000,lungaca3699.jpeg,15.546221494112537,0.9013662693390039,42.582299060873204
LC25000,lungaca4898.jpeg,16.744951712643893,0.9095657545117047,37.09305425858735
LC25000,lungaca4869.jpeg,16.315449317484415,0.8567221331295648,38.97334792442656
LC25000,lungaca4418.jpeg,15.869266970511216,0.9114623761186097,41.02766794373528
LC25000,lungaca4691.jpeg,16.882909891073645,0.855115827053439,36.50855851922324
LC25000,lungaca826.jpeg,17.674008788177627,0.9032225326914199,33.33033978053731
LC25000,lungaca4173.jpeg,16.360182773255985,0.8842073583308423,38.77314611377785
LC25000,lungaca3129.jpeg,16.4563337375407,0.8675573451226571,38.3463024664809
LC25000,lungaca709.jpeg,14.746757353212683,0.8303203667965712,46.68768206713177
LC25000,lungaca1789.jpeg,15.051575449138909,0.8744886485396007,45.07766461102076
LC25000,lungaca4607.jpeg,15.840715710739758,0.8783449897252268,41.16275127974457
LC25000,lungaca789.jpeg,17.5356021548815,0.9512738093653254,33.86570123512913
LC25000,lungaca3310.jpeg,16.512206782480398,0.904817321924415,38.10042685715253
LC25000,lungaca4867.jpeg,17.236155314839202,0.9322485826912016,35.053582897862555
LC25000,lungaca4794.jpeg,15.421583282447688,0.8324758583915015,43.19773901790512
LC25000,lungaca2588.jpeg,17.042156365769387,0.8972678792857945,35.845311775390606
LC25000,lungaca3002.jpeg,16.674316260930016,0.908448975813179,37.395932515802976
LC25000,lungaca961.jpeg,15.549547368732366,0.892416730721659,42.56599718704375
LC25000,lungaca2155.jpeg,17.172065274054816,0.9389936710187731,35.313187203961434
LC25000,lungaca4342.jpeg,16.91006817148714,0.8756743124723259,36.394585024000364
LC25000,lungaca4846.jpeg,18.207922448632793,0.9336355604456686,31.34325225785334
LC25000,lungaca4825.jpeg,17.803728834846652,0.870170774452817,32.836264000238835
LC25000,lungaca3988.jpeg,15.872534722911883,0.9026503670780378,41.01223566794163
LC25000,lungaca4799.jpeg,16.71148406613499,0.90532867102869,37.236253402256594
LC25000,lungaca511.jpeg,16.180179085565094,0.8562115638183201,39.585052581392844
LC25000,lungaca4372.jpeg,15.86499479290968,0.8573501358397175,41.04785247332879
LC25000,lungaca4209.jpeg,14.194612434941545,0.8038026732326782,49.751887146702316
LC25000,lungaca4870.jpeg,17.958588310330658,0.9083399435483498,32.25601890138603
LC25000,lungaca4966.jpeg,16.176232890322687,0.8811694521975548,39.603041048088954
LC25000,lungaca3404.jpeg,16.66083668065231,0.9023163217708531,37.45401209525397
LC25000,lungaca3829.jpeg,14.857476771726589,0.8939201582177754,46.09632913178268
LC25000,lungaca4053.jpeg,16.04961005715986,0.934019687351132,40.18460258013376
LC25000,lungaca3821.jpeg,16.57073845085594,0.9143125391569513,37.8445423641893
LC25000,lungaca3886.jpeg,15.367112177423706,0.8830524413823145,43.46949266687578
LC25000,lungaca2132.jpeg,16.16072684800139,0.8864044135325965,39.6738035048719
LC25000,lungaca1949.jpeg,15.372615140839708,0.9287257684538138,43.44196120176385
LC25000,lungaca1969.jpeg,16.138819781107134,0.8923232517900681,39.773992854457596
LC25000,lungaca3926.jpeg,18.508985597277277,0.9473025307874776,30.275470464520517
LC25000,lungaca4836.jpeg,17.312123739055195,0.9377956644039144,34.7483344955843
LC25000,lungaca4438.jpeg,17.085849194307045,0.9303768010078669,35.66545104493382
LC25000,lungaca3791.jpeg,16.673702547649597,0.8758147712799468,37.39857486934293
LC25000,lungaca2856.jpeg,18.013720836651423,0.8719635545127629,32.05192653212806
LC25000,lungaca4348.jpeg,16.87554896267744,0.8664013698421206,36.53951111016371
LC25000,lungaca3204.jpeg,15.84290361168329,0.8356239821199288,41.152384042259975
LC25000,lungaca3145.jpeg,15.90396255585893,0.8275572086642096,40.86411075284748
LC25000,lungaca912.jpeg,10.532917199753363,0.5965923100713107,75.83930081280222
LC25000,lungaca3039.jpeg,14.568051642292088,0.8907437313429233,47.65819592262738
LC25000,lungaca3730.jpeg,16.945649967160822,0.8828647060313705,36.24579936081469
LC25000,lungaca3105.jpeg,18.76924101207065,0.9005013491162993,29.381781843863465
LC25000,lungaca2688.jpeg,15.367173480141787,0.8625852146406215,43.46918587174466
LC25000,lungaca2532.jpeg,15.162742094487866,0.8623057574473808,44.504412847782746
LC25000,lungaca4344.jpeg,16.343869937311062,0.9122432186329658,38.846033787262726
LC25000,lungaca1957.jpeg,14.693372163879918,0.9000351256741576,46.97551740150468
LC25000,lungaca3566.jpeg,17.199526545165455,0.9081807385643227,35.20171748797479
LC25000,lungaca4482.jpeg,16.619218437331803,0.8549385555183394,37.63390277213611
LC25000,lungaca3056.jpeg,15.641625733674049,0.8693818754728938,42.11714207237884
LC25000,lungaca2226.jpeg,15.861584631042177,0.845809522063853,41.063971409830906
LC25000,lungaca876.jpeg,17.362719604796773,0.9023906877971636,34.54651159879464
LC25000,lungaca4748.jpeg,16.99228651878809,0.9273928005117401,36.051708800591854
LC25000,lungaca4815.jpeg,17.449808024123996,0.8669269112337367,34.20186427543892
LC25000,lungaca1737.jpeg,15.453553755162089,0.9177267337963935,43.03903177375317
LC25000,lungaca2783.jpeg,16.70840616105531,0.8409782762294539,37.2494506643716
LC25000,lungaca2016.jpeg,11.582556418342385,0.650868326022006,67.20666725935261
LC25000,lungaca4723.jpeg,14.22613332116745,0.9175935878951909,49.571665942481395
LC25000,lungaca2480.jpeg,14.807531569884844,0.8995199072035697,46.36215365023462
LC25000,lungaca3531.jpeg,17.828544079203773,0.9333812875916477,32.74258596911267
LC25000,lungaca4190.jpeg,16.01321993265817,0.8959814932760392,40.353311864328774
LC25000,lungaca4677.jpeg,16.6134728661306,0.8504659053715719,37.65880520682483
LC25000,lungaca3642.jpeg,16.433711083198524,0.8633936538789291,38.44630671151469
LC25000,lungaca2917.jpeg,16.454919280472986,0.8365457653517563,38.352547493455226
LC25000,lungaca4387.jpeg,17.420895319245094,0.9000086885325422,34.315901650914995
LC25000,lungaca3661.jpeg,17.33600757354931,0.8603817606502592,34.65291727089353
LC25000,lungaca3782.jpeg,16.702005784872537,0.8595166099555688,37.27690880247911
LC25000,lungaca3763.jpeg,16.771643821762822,0.9035048530949535,36.979240688196164
LC25000,lungaca4224.jpeg,16.21247527259421,0.8971594458258143,39.43813931452483
LC25000,lungaca3673.jpeg,16.483479290270036,0.8624855681726603,38.226647862544816
LC25000,lungaca3491.jpeg,16.67947134952856,0.8558097409960324,37.37374455840604
LC25000,lungaca515.jpeg,14.929349072481937,0.8952852484000692,45.716473986082526
LC25000,lungaca4142.jpeg,17.055577142544657,0.908928099866611,35.78996908957994
LC25000,lungaca577.jpeg,16.098207629394313,0.899259935411754,39.96039743653423
LC25000,lungaca4002.jpeg,15.124275396992498,0.8895039023325123,44.70194404376768
LC25000,lungaca2570.jpeg,17.934716578461845,0.936773931987636,32.34479116940287
LC25000,lungaca4288.jpeg,16.59117454326539,0.8455432413675413,37.75560668897943
LC25000,lungaca3124.jpeg,15.239316779918184,0.8894744631671733,44.11378695306968
LC25000,lungaca2964.jpeg,16.475826116954238,0.908044908422986,38.26034436310079
LC25000,lungaca630.jpeg,17.52068946272092,0.9180311939601727,33.92389476340403
LC25000,lungaca2525.jpeg,15.66252531352599,0.8362151572970652,42.01592360488495
LC25000,lungaca4893.jpeg,16.437292495692407,0.883613529384271,38.430457592326036
LC25000,lungaca4051.jpeg,16.2336692390435,0.9280505774460615,39.34202576618623
LC25000,lungaca1745.jpeg,18.70481729588661,0.9406261289938366,29.600518306283945
LC25000,lungaca2151.jpeg,18.69819255956658,0.9018231682814188,29.62310326154666
LC25000,lungaca3375.jpeg,17.38672625968389,0.9140305197012636,34.45116141943763
LC25000,lungaca4687.jpeg,14.40188319275332,0.8743303639882662,48.578714786980704
LC25000,lungaca2349.jpeg,16.43963206245185,0.8460222129677751,38.42010764348515
LC25000,lungaca4900.jpeg,16.81792090717229,0.9324815133674588,36.78274489016927
LC25000,lungaca4034.jpeg,17.431339584351512,0.8688207504807188,34.27466362055599
LC25000,lungaca2011.jpeg,16.8781392470833,0.9169093661688255,36.52861601267021
LC25000,lungaca3489.jpeg,15.446774096901448,0.8856928012121846,43.072638444515746
LC25000,lungaca4441.jpeg,16.681826919848536,0.8547551731519082,37.36361035792162
LC25000,lungaca4117.jpeg,14.689751533589492,0.8110466355736557,46.995102779807276
LC25000,lungaca4162.jpeg,17.16106075917354,0.8402862059436846,35.35795530301487
LC25000,lungaca1954.jpeg,17.02478745689531,0.9335730218120735,35.91706226796788
LC25000,lungaca2250.jpeg,14.072578767055097,0.8958075440987311,50.45581691300614
LC25000,lungaca4590.jpeg,16.55447481473722,0.8435006846278387,37.915469635826206
LC25000,lungaca810.jpeg,16.21481105447634,0.9188893346610186,39.42753516111465
LC25000,lungaca4367.jpeg,18.543750431843446,0.932772256744724,30.154536600435204
LC25000,lungaca2160.jpeg,17.635022263000423,0.7550030373409552,33.480278911893144
LC25000,lungaca882.jpeg,16.21451052254439,0.8241308758973741,39.428899378115084
LC25000,lungaca3513.jpeg,16.85119216911119,0.868429200863256,36.64211825494314
LC25000,lungaca4713.jpeg,16.830343309492136,0.9027881747956591,36.73017647361764
LC25000,lungaca3139.jpeg,17.24317947002916,0.8784108309001285,35.025247023784836
LC25000,lungaca650.jpeg,15.410990459212028,0.8307163740685802,43.25045269137326
LC25000,lungaca4128.jpeg,14.520800975607868,0.8896407071551738,47.91815981690023
LC25000,lungaca2171.jpeg,14.688643621692359,0.8109330170247343,47.00109753180211
LC25000,lungaca3656.jpeg,16.221175526430457,0.8613524463953665,39.39865573254422
LC25000,lungaca3585.jpeg,16.21617711502772,0.8796607187041078,39.42133474095273
LC25000,lungaca2445.jpeg,16.581086913045244,0.8935128347038224,37.799480818753075
LC25000,lungaca561.jpeg,15.73828666278757,0.8740268817588475,41.65103974673007
LC25000,lungaca3629.jpeg,15.409134932014295,0.8429170559671108,43.259693076321156
LC25000,lungaca3764.jpeg,15.327917888875174,0.781749230395847,43.666088032468
LC25000,lungaca3519.jpeg,16.121329672631745,0.813290233029579,39.854163376858494
LC25000,lungaca2562.jpeg,19.07305771261992,0.9003878308736581,28.371826462452184
LC25000,lungaca4917.jpeg,18.076487519964225,0.9220377973130933,31.82114513937593
LC25000,lungaca4456.jpeg,16.84497074145407,0.9087262361484668,36.668373245444016
LC25000,lungaca4302.jpeg,17.982557488919426,0.9186331555684739,32.16712939028947
LC25000,lungaca1942.jpeg,17.57386570236192,0.8953412634886869,33.71684235071185
LC25000,lungaca822.jpeg,14.792137892980701,0.9026961102870908,46.444392411620115
LC25000,lungaca4570.jpeg,15.81972815476049,0.9007416895925568,41.26233234092609
LC25000,lungaca3559.jpeg,16.27283996467343,0.8256370769848078,39.16500462822563
LC25000,lungaca3553.jpeg,15.471417354385457,0.9178053752932384,42.950607675643326
LC25000,lungaca2472.jpeg,14.020154393797924,0.8217122784445364,50.7612678422893
